,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
Iteration 635,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 636,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 637,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 638,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 639,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 640,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 641,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5
Iteration 642,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 643,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 644,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 645,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 646,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 647,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 648,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 649,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5
Iteration 650,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 651,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 652,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 653,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 654,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 655,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 656,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 657,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 658,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5
Iteration 659,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 660,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 661,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 662,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 663,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 664,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 665,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 666,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 667,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 668,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 669,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 670,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 671,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 672,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 673,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 674,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 675,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 676,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 677,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 678,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 679,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,-5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 680,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 681,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 682,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 683,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 684,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 685,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 686,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 687,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,5,5,5,5,-5,-5,-5,-5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 688,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5
Iteration 689,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 690,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 691,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 692,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 693,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 694,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 695,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 696,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 697,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 698,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 699,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 700,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 701,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 702,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 703,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 704,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 705,5,5,5,5,5,5,5,5,5,-5,5,5,-5,-5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 706,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 707,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 708,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 709,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5
Iteration 710,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 711,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 712,5,5,5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 713,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 714,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 715,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 716,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 717,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 718,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 719,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 720,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 721,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 722,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 723,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 724,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 725,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 726,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 727,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 728,5,5,5,5,5,5,5,-5,-5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 729,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,5,5,5,5,5,5,5,5,5
Iteration 730,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 731,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,-5,5,5,5,5
Iteration 732,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 733,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 734,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 735,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5
Iteration 736,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5
Iteration 737,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 738,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 739,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 740,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 741,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 742,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,5,5,5
Iteration 743,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 744,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 745,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,5,5,5
Iteration 746,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 747,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 748,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 749,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 750,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,-5,5,5,5,5
Iteration 751,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 752,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 753,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 754,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 755,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 756,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 757,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 758,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 759,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 760,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 761,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 762,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 763,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 764,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 765,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 766,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 767,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 768,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 769,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 770,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 771,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,5,-5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 772,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 773,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 774,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 775,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 776,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 777,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 778,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 779,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 780,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 781,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 782,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 783,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 784,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 785,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 786,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 787,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,-5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 788,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 789,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 790,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 791,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 792,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 793,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 794,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 795,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
